"Reporting Area","Current MMWR Year","MMWR WEEK","Label","Current week","Current week, flag","Previous 52 week Max","Previous 52 weeks Max, flag","Cumulative YTD Current MMWR Year","Cumulative YTD Current MMWR Year, flag","Cumulative YTD Previous MMWR Year","Cumulative YTD Previous MMWR Year, flag","LOCATION1","LOCATION2","sort_order","geocode"
"U.S. VIRGIN ISLANDS","2024","14","Measles, Indigenous",,"-","0","-",,"-",,"-","U.S. VIRGIN ISLANDS",,"20241404548","POINT (-64.8190875 17.728114454)"
"NON-US RESIDENTS","2024","14","Measles, Indigenous",,"-","0","-",,"-",,"-",,"NON-US RESIDENTS","20241404549",
"TOTAL","2024","14","Measles, Indigenous",,"-","34","-","83","-","4","-",,"TOTAL","20241404550",
"US RESIDENTS","2024","15","Measles, Imported","1","-","4","-","13","-","5","-",,"US RESIDENTS","20241504411",
"NEW ENGLAND","2024","15","Measles, Imported",,"-","0","-",,"-",,"-",,"NEW ENGLAND","20241504412",
"CONNECTICUT","2024","15","Measles, Imported",,"-","0","-",,"-",,"-","CONNECTICUT",,"20241504413","POINT (-72.738305908 41.57350273)"
"MAINE","2024","15","Measles, Imported",,"-","0","-",,"-",,"-","MAINE",,"20241504414","POINT (-69.203947061 45.315249922)"
"MASSACHUSETTS","2024","15","Measles, Imported",,"-","0","-",,"-",,"-","MASSACHUSETTS",,"20241504415","POINT (-71.718185 42.358670324)"
"NEW HAMPSHIRE","2024","15","Measles, Imported",,"-","0","-",,"-",,"-","NEW HAMPSHIRE",,"20241504416","POINT (-71.577596738 43.685525247)"
"RHODE ISLAND","2024","15","Measles, Imported",,"-","0","-",,"-",,"-","RHODE ISLAND",,"20241504417","POINT (-71.454319467 41.48871294)"
"VERMONT","2024","15","Measles, Imported",,"-","0","-",,"-",,"-","VERMONT",,"20241504418","POINT (-72.662688804 44.075207099)"
"MIDDLE ATLANTIC","2024","15","Measles, Imported",,"-","1","-","4","-","1","-",,"MIDDLE ATLANTIC","20241504419",
"NEW JERSEY","2024","15","Measles, Imported",,"-","0","-",,"-","1","-","NEW JERSEY",,"20241504420","POINT (-74.728565 39.613348353)"
"NEW YORK","2024","15","Measles, Imported",,"-","1","-","1","-",,"-","NEW YORK",,"20241504421","POINT (-75.610701447 42.937083979)"
"NEW YORK CITY","2024","15","Measles, Imported",,"-","1","-","3","-",,"-","NEW YORK CITY",,"20241504422","POINT (-73.979371 40.777935)"
"PENNSYLVANIA","2024","15","Measles, Imported",,"-","0","-",,"-",,"-","PENNSYLVANIA",,"20241504423","POINT (-77.838750776 40.896511654)"
"EAST NORTH CENTRAL","2024","15","Measles, Imported",,"-","1","-","3","-",,"-",,"EAST NORTH CENTRAL","20241504424",
"ILLINOIS","2024","15","Measles, Imported",,"-","1","-",,"-",,"-","ILLINOIS",,"20241504425","POINT (-89.158650902 40.11404657)"
"INDIANA","2024","15","Measles, Imported",,"-","0","-",,"-",,"-","INDIANA",,"20241504426","POINT (-86.281793488 39.919806964)"
"MICHIGAN","2024","15","Measles, Imported",,"-","1","-","2","-",,"-","MICHIGAN",,"20241504427","POINT (-84.1966975 44.125199834)"
"OHIO","2024","15","Measles, Imported",,"-","1","-","1","-",,"-","OHIO",,"20241504428","POINT (-82.711215186 40.413056799)"
"WISCONSIN","2024","15","Measles, Imported",,"-","0","-",,"-",,"-","WISCONSIN",,"20241504429","POINT (-89.739185424 44.644833367)"
"WEST NORTH CENTRAL","2024","15","Measles, Imported",,"-","1","-","1","-",,"-",,"WEST NORTH CENTRAL","20241504430",
"IOWA","2024","15","Measles, Imported",,"-","0","-",,"-",,"-","IOWA",,"20241504431","POINT (-93.499972411 42.074698104)"
"KANSAS","2024","15","Measles, Imported",,"-","0","-",,"-",,"-","KANSAS",,"20241504432","POINT (-98.380170629 38.484726713)"
"MINNESOTA","2024","15","Measles, Imported",,"-","1","-","1","-",,"-","MINNESOTA",,"20241504433","POINT (-94.200790583 46.348855766)"
"MISSOURI","2024","15","Measles, Imported",,"-","0","-",,"-",,"-","MISSOURI",,"20241504434","POINT (-92.477746617 38.367982746)"
"NEBRASKA","2024","15","Measles, Imported",,"-","0","-",,"-",,"-","NEBRASKA",,"20241504435","POINT (-99.811107307 41.527270326)"
"NORTH DAKOTA","2024","15","Measles, Imported",,"-","0","-",,"-",,"-","NORTH DAKOTA",,"20241504436","POINT (-100.46938737 47.44627334)"
"SOUTH DAKOTA","2024","15","Measles, Imported",,"-","0","-",,"-",,"-","SOUTH DAKOTA",,"20241504437","POINT (-100.230536743 44.436128)"
"SOUTH ATLANTIC","2024","15","Measles, Imported","1","-","1","-","4","-","1","-",,"SOUTH ATLANTIC","20241504438",
"DELAWARE","2024","15","Measles, Imported",,"-","0","-",,"-",,"-","DELAWARE",,"20241504439","POINT (-75.467472144 39.008127276)"
"DISTRICT OF COLUMBIA","2024","15","Measles, Imported",,"-","1","-",,"-",,"-","DISTRICT OF COLUMBIA",,"20241504440","POINT (-77.016321746 38.904771192)"
"FLORIDA","2024","15","Measles, Imported","1","-","1","-","2","-",,"-","FLORIDA",,"20241504441","POINT (-81.68864879 28.566044895)"
"GEORGIA","2024","15","Measles, Imported",,"-","0","-",,"-",,"-","GEORGIA",,"20241504442","POINT (-83.444534401 32.648324554)"
"MARYLAND","2024","15","Measles, Imported",,"-","1","-","1","-",,"-","MARYLAND",,"20241504443","POINT (-76.15873 38.818199284)"
"NORTH CAROLINA","2024","15","Measles, Imported",,"-","0","-",,"-",,"-","NORTH CAROLINA",,"20241504444","POINT (-79.185417913 35.539344335)"
"SOUTH CAROLINA","2024","15","Measles, Imported",,"-","0","-",,"-",,"-","SOUTH CAROLINA",,"20241504445","POINT (-80.893752347 33.903863409)"
"VIRGINIA","2024","15","Measles, Imported",,"-","1","-","1","-","1","-","VIRGINIA",,"20241504446","POINT (-78.697948713 37.512820504)"
"WEST VIRGINIA","2024","15","Measles, Imported",,"-","0","-",,"-",,"-","WEST VIRGINIA",,"20241504447","POINT (-80.613616641 38.642414937)"
"EAST SOUTH CENTRAL","2024","15","Measles, Imported",,"-","0","-",,"-","1","-",,"EAST SOUTH CENTRAL","20241504448",
"ALABAMA","2024","15","Measles, Imported",,"-","0","-",,"-",,"-","ALABAMA",,"20241504449","POINT (-86.840286859 32.766542541)"
"KENTUCKY","2024","15","Measles, Imported",,"-","0","-",,"-","1","-","KENTUCKY",,"20241504450","POINT (-85.287620068 37.527232524)"
"MISSISSIPPI","2024","15","Measles, Imported",,"-","0","-",,"-",,"-","MISSISSIPPI",,"20241504451","POINT (-89.657175808 32.723977799)"
"TENNESSEE","2024","15","Measles, Imported",,"-","0","-",,"-",,"-","TENNESSEE",,"20241504452","POINT (-86.343051177 35.843002697)"
"WEST SOUTH CENTRAL","2024","15","Measles, Imported",,"-","1","-",,"-",,"-",,"WEST SOUTH CENTRAL","20241504453",
"ARKANSAS","2024","15","Measles, Imported",,"-","0","-",,"-",,"-","ARKANSAS",,"20241504454","POINT (-92.4388847 34.899923725)"
"LOUISIANA","2024","15","Measles, Imported",,"-","0","-",,"-",,"-","LOUISIANA",,"20241504455","POINT (-91.42642 30.185846167)"
"OKLAHOMA","2024","15","Measles, Imported",,"-","0","-",,"-",,"-","OKLAHOMA",,"20241504456","POINT (-97.508599361 35.58268395)"
"TEXAS","2024","15","Measles, Imported",,"-","1","-",,"-",,"-","TEXAS",,"20241504457","POINT (-99.33305009 31.462733046)"
"MOUNTAIN","2024","15","Measles, Imported",,"-","1","-",,"-","1","-",,"MOUNTAIN","20241504458",
"ARIZONA","2024","15","Measles, Imported",,"-","0","-",,"-",,"-","ARIZONA",,"20241504459","POINT (-111.664753988 34.293016451)"
"COLORADO","2024","15","Measles, Imported",,"-","1","-",,"-",,"-","COLORADO",,"20241504460","POINT (-105.547816373 38.998550562)"
"IDAHO","2024","15","Measles, Imported",,"-","1","-",,"-",,"-","IDAHO",,"20241504461","POINT (-114.659446938 44.388995394)"
"MONTANA","2024","15","Measles, Imported",,"-","0","-",,"-",,"-","MONTANA",,"20241504462","POINT (-109.645067732 47.033499333)"
"NEVADA","2024","15","Measles, Imported",,"-","0","-",,"-",,"-","NEVADA",,"20241504463","POINT (-116.655436405 39.356482037)"
"NEW MEXICO","2024","15","Measles, Imported",,"-","0","-",,"-",,"-","NEW MEXICO",,"20241504464","POINT (-106.108403845 34.421326534)"
"UTAH","2024","15","Measles, Imported",,"-","0","-",,"-","1","-","UTAH",,"20241504465","POINT (-111.678248391 39.323725193)"
"WYOMING","2024","15","Measles, Imported",,"-","0","-",,"-",,"-","WYOMING",,"20241504466","POINT (-107.551610158 42.999604339)"
"PACIFIC","2024","15","Measles, Imported",,"-","1","-","1","-","1","-",,"PACIFIC","20241504467",
"ALASKA","2024","15","Measles, Imported",,"-","0","-",,"-",,"-","ALASKA",,"20241504468","POINT (-151.004157815 64.808087898)"
"CALIFORNIA","2024","15","Measles, Imported",,"-","1","-","1","-",,"-","CALIFORNIA",,"20241504469","POINT (-119.27023 36.374105693)"
"HAWAII","2024","15","Measles, Imported",,"-","0","-",,"-","1","-","HAWAII",,"20241504470","POINT (-157.94363193 21.439542579)"
"OREGON","2024","15","Measles, Imported",,"-","0","-",,"-",,"-","OREGON",,"20241504471","POINT (-120.558560912 43.938780241)"
"WASHINGTON","2024","15","Measles, Imported",,"-","0","-",,"-",,"-","WASHINGTON",,"20241504472","POINT (-120.556263187 47.411251843)"
"US TERRITORIES","2024","15","Measles, Imported",,"-","0","-",,"-",,"-",,"US TERRITORIES","20241504473",
"AMERICAN SAMOA","2024","15","Measles, Imported",,"-","0","-",,"-",,"-","AMERICAN SAMOA",,"20241504474","POINT (-170.718116122 -14.30068806)"
"NORTHERN MARIANA ISLANDS","2024","15","Measles, Imported",,"-","0","-",,"-",,"-","NORTHERN MARIANA ISLANDS",,"20241504475","POINT (145.753510487 15.18882477)"
"GUAM","2024","15","Measles, Imported",,"-","0","-",,"-",,"-","GUAM",,"20241504476",
"PUERTO RICO","2024","15","Measles, Imported",,"-","0","-",,"-",,"-","PUERTO RICO",,"20241504477","POINT (-66.468953431 18.222606498)"
"U.S. VIRGIN ISLANDS","2024","15","Measles, Imported",,"-","0","-",,"-",,"-","U.S. VIRGIN ISLANDS",,"20241504478","POINT (-64.8190875 17.728114454)"
"NON-US RESIDENTS","2024","15","Measles, Imported",,"-","0","-",,"-",,"-",,"NON-US RESIDENTS","20241504479",
"TOTAL","2024","15","Measles, Imported","1","-","4","-","13","-","5","-",,"TOTAL","20241504480",
"US RESIDENTS","2024","15","Measles, Indigenous",,"-","34","-","82","-","6","-",,"US RESIDENTS","20241504481",
"NEW ENGLAND","2024","15","Measles, Indigenous",,"-","0","-",,"-",,"-",,"NEW ENGLAND","20241504482",
"CONNECTICUT","2024","15","Measles, Indigenous",,"-","0","-",,"-",,"-","CONNECTICUT",,"20241504483","POINT (-72.738305908 41.57350273)"
"MAINE","2024","15","Measles, Indigenous",,"-","0","-",,"-",,"-","MAINE",,"20241504484","POINT (-69.203947061 45.315249922)"
"MASSACHUSETTS","2024","15","Measles, Indigenous",,"-","0","-",,"-",,"-","MASSACHUSETTS",,"20241504485","POINT (-71.718185 42.358670324)"
"NEW HAMPSHIRE","2024","15","Measles, Indigenous",,"-","0","-",,"-",,"-","NEW HAMPSHIRE",,"20241504486","POINT (-71.577596738 43.685525247)"
"RHODE ISLAND","2024","15","Measles, Indigenous",,"-","0","-",,"-",,"-","RHODE ISLAND",,"20241504487","POINT (-71.454319467 41.48871294)"
"VERMONT","2024","15","Measles, Indigenous",,"-","0","-",,"-",,"-","VERMONT",,"20241504488","POINT (-72.662688804 44.075207099)"
"MIDDLE ATLANTIC","2024","15","Measles, Indigenous",,"-","5","-","4","-",,"-",,"MIDDLE ATLANTIC","20241504489",
"NEW JERSEY","2024","15","Measles, Indigenous",,"-","1","-","1","-",,"-","NEW JERSEY",,"20241504490","POINT (-74.728565 39.613348353)"
"NEW YORK","2024","15","Measles, Indigenous",,"-","0","-",,"-",,"-","NEW YORK",,"20241504491","POINT (-75.610701447 42.937083979)"
"NEW YORK CITY","2024","15","Measles, Indigenous",,"-","0","-",,"-",,"-","NEW YORK CITY",,"20241504492","POINT (-73.979371 40.777935)"
"PENNSYLVANIA","2024","15","Measles, Indigenous",,"-","5","-","3","-",,"-","PENNSYLVANIA",,"20241504493","POINT (-77.838750776 40.896511654)"
"EAST NORTH CENTRAL","2024","15","Measles, Indigenous",,"-","34","-","55","-","4","-",,"EAST NORTH CENTRAL","20241504494",
"ILLINOIS","2024","15","Measles, Indigenous",,"-","33","-","49","-",,"-","ILLINOIS",,"20241504495","POINT (-89.158650902 40.11404657)"
"INDIANA","2024","15","Measles, Indigenous",,"-","1","-","1","-",,"-","INDIANA",,"20241504496","POINT (-86.281793488 39.919806964)"
"MICHIGAN","2024","15","Measles, Indigenous",,"-","1","-","1","-","1","-","MICHIGAN",,"20241504497","POINT (-84.1966975 44.125199834)"
"OHIO","2024","15","Measles, Indigenous",,"-","2","-","4","-","3","-","OHIO",,"20241504498","POINT (-82.711215186 40.413056799)"
"WISCONSIN","2024","15","Measles, Indigenous",,"-","1","-",,"-",,"-","WISCONSIN",,"20241504499","POINT (-89.739185424 44.644833367)"
"WEST NORTH CENTRAL","2024","15","Measles, Indigenous",,"-","1","-","3","-",,"-",,"WEST NORTH CENTRAL","20241504500",
"IOWA","2024","15","Measles, Indigenous",,"-","0","-",,"-",,"-","IOWA",,"20241504501","POINT (-93.499972411 42.074698104)"
"KANSAS","2024","15","Measles, Indigenous",,"-","0","-",,"-",,"-","KANSAS",,"20241504502","POINT (-98.380170629 38.484726713)"
"MINNESOTA","2024","15","Measles, Indigenous",,"-","1","-","1","-",,"-","MINNESOTA",,"20241504503","POINT (-94.200790583 46.348855766)"
"MISSOURI","2024","15","Measles, Indigenous",,"-","1","-","2","-",,"-","MISSOURI",,"20241504504","POINT (-92.477746617 38.367982746)"
"NEBRASKA","2024","15","Measles, Indigenous",,"-","0","-",,"-",,"-","NEBRASKA",,"20241504505","POINT (-99.811107307 41.527270326)"
"NORTH DAKOTA","2024","15","Measles, Indigenous",,"-","0","-",,"-",,"-","NORTH DAKOTA",,"20241504506","POINT (-100.46938737 47.44627334)"
"SOUTH DAKOTA","2024","15","Measles, Indigenous",,"-","0","-",,"-",,"-","SOUTH DAKOTA",,"20241504507","POINT (-100.230536743 44.436128)"
"SOUTH ATLANTIC","2024","15","Measles, Indigenous",,"-","6","-","11","-",,"-",,"SOUTH ATLANTIC","20241504508",
"DELAWARE","2024","15","Measles, Indigenous",,"-","0","-",,"-",,"-","DELAWARE",,"20241504509","POINT (-75.467472144 39.008127276)"
"DISTRICT OF COLUMBIA","2024","15","Measles, Indigenous",,"-","1","-",,"-",,"-","DISTRICT OF COLUMBIA",,"20241504510","POINT (-77.016321746 38.904771192)"
"FLORIDA","2024","15","Measles, Indigenous",,"-","6","-","9","-",,"-","FLORIDA",,"20241504511","POINT (-81.68864879 28.566044895)"
"GEORGIA","2024","15","Measles, Indigenous",,"-","1","-","2","-",,"-","GEORGIA",,"20241504512","POINT (-83.444534401 32.648324554)"
"MARYLAND","2024","15","Measles, Indigenous",,"-","0","-",,"-",,"-","MARYLAND",,"20241504513","POINT (-76.15873 38.818199284)"
"NORTH CAROLINA","2024","15","Measles, Indigenous",,"-","0","-",,"-",,"-","NORTH CAROLINA",,"20241504514","POINT (-79.185417913 35.539344335)"
"SOUTH CAROLINA","2024","15","Measles, Indigenous",,"-","0","-",,"-",,"-","SOUTH CAROLINA",,"20241504515","POINT (-80.893752347 33.903863409)"
"VIRGINIA","2024","15","Measles, Indigenous",,"-","0","-",,"-",,"-","VIRGINIA",,"20241504516","POINT (-78.697948713 37.512820504)"
"WEST VIRGINIA","2024","15","Measles, Indigenous",,"-","0","-",,"-",,"-","WEST VIRGINIA",,"20241504517","POINT (-80.613616641 38.642414937)"
"EAST SOUTH CENTRAL","2024","15","Measles, Indigenous",,"-","0","-",,"-",,"-",,"EAST SOUTH CENTRAL","20241504518",
"ALABAMA","2024","15","Measles, Indigenous",,"-","0","-",,"-",,"-","ALABAMA",,"20241504519","POINT (-86.840286859 32.766542541)"
"KENTUCKY","2024","15","Measles, Indigenous",,"-","0","-",,"-",,"-","KENTUCKY",,"20241504520","POINT (-85.287620068 37.527232524)"
"MISSISSIPPI","2024","15","Measles, Indigenous",,"-","0","-",,"-",,"-","MISSISSIPPI",,"20241504521","POINT (-89.657175808 32.723977799)"
"TENNESSEE","2024","15","Measles, Indigenous",,"-","0","-",,"-",,"-","TENNESSEE",,"20241504522","POINT (-86.343051177 35.843002697)"
"WEST SOUTH CENTRAL","2024","15","Measles, Indigenous",,"-","1","-",,"-",,"-",,"WEST SOUTH CENTRAL","20241504523",
"ARKANSAS","2024","15","Measles, Indigenous",,"-","0","-",,"-",,"-","ARKANSAS",,"20241504524","POINT (-92.4388847 34.899923725)"
"LOUISIANA","2024","15","Measles, Indigenous",,"-","0","-",,"-",,"-","LOUISIANA",,"20241504525","POINT (-91.42642 30.185846167)"
"OKLAHOMA","2024","15","Measles, Indigenous",,"-","0","-",,"-",,"-","OKLAHOMA",,"20241504526","POINT (-97.508599361 35.58268395)"
"TEXAS","2024","15","Measles, Indigenous",,"-","1","-",,"-",,"-","TEXAS",,"20241504527","POINT (-99.33305009 31.462733046)"
"MOUNTAIN","2024","15","Measles, Indigenous",,"-","4","-","4","-",,"-",,"MOUNTAIN","20241504528",
"ARIZONA","2024","15","Measles, Indigenous",,"-","2","-","4","-",,"-","ARIZONA",,"20241504529","POINT (-111.664753988 34.293016451)"
"COLORADO","2024","15","Measles, Indigenous",,"-","0","-",,"-",,"-","COLORADO",,"20241504530","POINT (-105.547816373 38.998550562)"
"IDAHO","2024","15","Measles, Indigenous",,"-","4","-",,"-",,"-","IDAHO",,"20241504531","POINT (-114.659446938 44.388995394)"
"MONTANA","2024","15","Measles, Indigenous",,"-","0","-",,"-",,"-","MONTANA",,"20241504532","POINT (-109.645067732 47.033499333)"
"NEVADA","2024","15","Measles, Indigenous",,"-","0","-",,"-",,"-","NEVADA",,"20241504533","POINT (-116.655436405 39.356482037)"
"NEW MEXICO","2024","15","Measles, Indigenous",,"-","0","-",,"-",,"-","NEW MEXICO",,"20241504534","POINT (-106.108403845 34.421326534)"
"UTAH","2024","15","Measles, Indigenous",,"-","0","-",,"-",,"-","UTAH",,"20241504535","POINT (-111.678248391 39.323725193)"
"WYOMING","2024","15","Measles, Indigenous",,"-","0","-",,"-",,"-","WYOMING",,"20241504536","POINT (-107.551610158 42.999604339)"
"PACIFIC","2024","15","Measles, Indigenous",,"-","2","-","5","-","2","-",,"PACIFIC","20241504537",
"ALASKA","2024","15","Measles, Indigenous",,"-","0","-",,"-",,"-","ALASKA",,"20241504538","POINT (-151.004157815 64.808087898)"
"CALIFORNIA","2024","15","Measles, Indigenous",,"-","2","-","5","-",,"-","CALIFORNIA",,"20241504539","POINT (-119.27023 36.374105693)"
"HAWAII","2024","15","Measles, Indigenous",,"-","1","-",,"-","1","-","HAWAII",,"20241504540","POINT (-157.94363193 21.439542579)"
"OREGON","2024","15","Measles, Indigenous",,"-","0","-",,"-","1","-","OREGON",,"20241504541","POINT (-120.558560912 43.938780241)"
"WASHINGTON","2024","15","Measles, Indigenous",,"-","1","-",,"-",,"-","WASHINGTON",,"20241504542","POINT (-120.556263187 47.411251843)"
"US TERRITORIES","2024","15","Measles, Indigenous",,"-","0","-",,"-",,"-",,"US TERRITORIES","20241504543",
"AMERICAN SAMOA","2024","15","Measles, Indigenous",,"-","0","-",,"-",,"-","AMERICAN SAMOA",,"20241504544","POINT (-170.718116122 -14.30068806)"
"NORTHERN MARIANA ISLANDS","2024","15","Measles, Indigenous",,"-","0","-",,"-",,"-","NORTHERN MARIANA ISLANDS",,"20241504545","POINT (145.753510487 15.18882477)"
"GUAM","2024","15","Measles, Indigenous",,"-","0","-",,"-",,"-","GUAM",,"20241504546",
"PUERTO RICO","2024","15","Measles, Indigenous",,"-","0","-",,"-",,"-","PUERTO RICO",,"20241504547","POINT (-66.468953431 18.222606498)"
"U.S. VIRGIN ISLANDS","2024","15","Measles, Indigenous",,"-","0","-",,"-",,"-","U.S. VIRGIN ISLANDS",,"20241504548","POINT (-64.8190875 17.728114454)"
"NON-US RESIDENTS","2024","15","Measles, Indigenous",,"-","0","-",,"-",,"-",,"NON-US RESIDENTS","20241504549",
"TOTAL","2024","15","Measles, Indigenous",,"-","34","-","82","-","6","-",,"TOTAL","20241504550",
"US RESIDENTS","2024","16","Measles, Imported",,"-","4","-","14","-","5","-",,"US RESIDENTS","20241604411",
"NEW ENGLAND","2024","16","Measles, Imported",,"-","0","-",,"-",,"-",,"NEW ENGLAND","20241604412",
"CONNECTICUT","2024","16","Measles, Imported",,"-","0","-",,"-",,"-","CONNECTICUT",,"20241604413","POINT (-72.738305908 41.57350273)"
"MAINE","2024","16","Measles, Imported",,"-","0","-",,"-",,"-","MAINE",,"20241604414","POINT (-69.203947061 45.315249922)"
"MASSACHUSETTS","2024","16","Measles, Imported",,"-","0","-",,"-",,"-","MASSACHUSETTS",,"20241604415","POINT (-71.718185 42.358670324)"
"NEW HAMPSHIRE","2024","16","Measles, Imported",,"-","0","-",,"-",,"-","NEW HAMPSHIRE",,"20241604416","POINT (-71.577596738 43.685525247)"
"RHODE ISLAND","2024","16","Measles, Imported",,"-","0","-",,"-",,"-","RHODE ISLAND",,"20241604417","POINT (-71.454319467 41.48871294)"
"VERMONT","2024","16","Measles, Imported",,"-","0","-",,"-",,"-","VERMONT",,"20241604418","POINT (-72.662688804 44.075207099)"
"MIDDLE ATLANTIC","2024","16","Measles, Imported",,"-","1","-","4","-","1","-",,"MIDDLE ATLANTIC","20241604419",
"NEW JERSEY","2024","16","Measles, Imported",,"-","0","-",,"-","1","-","NEW JERSEY",,"20241604420","POINT (-74.728565 39.613348353)"
"NEW YORK","2024","16","Measles, Imported",,"-","1","-","1","-",,"-","NEW YORK",,"20241604421","POINT (-75.610701447 42.937083979)"
"NEW YORK CITY","2024","16","Measles, Imported",,"-","1","-","3","-",,"-","NEW YORK CITY",,"20241604422","POINT (-73.985886 40.747183)"
"PENNSYLVANIA","2024","16","Measles, Imported",,"-","0","-",,"-",,"-","PENNSYLVANIA",,"20241604423","POINT (-77.838750776 40.896511654)"
"EAST NORTH CENTRAL","2024","16","Measles, Imported",,"-","1","-","3","-",,"-",,"EAST NORTH CENTRAL","20241604424",
"ILLINOIS","2024","16","Measles, Imported",,"-","1","-",,"-",,"-","ILLINOIS",,"20241604425","POINT (-89.158650902 40.11404657)"
"INDIANA","2024","16","Measles, Imported",,"-","0","-",,"-",,"-","INDIANA",,"20241604426","POINT (-86.281793488 39.919806964)"
"MICHIGAN","2024","16","Measles, Imported",,"-","1","-","2","-",,"-","MICHIGAN",,"20241604427","POINT (-84.1966975 44.125199834)"
